2	230135716	230136014	2317	0	7
2	231729517	231729968	2321	0	7
2	232573035	232574349	2328	0	3
2	233352210	233352972	2336	0	2
2	233497839	233499022	2341	0	13
2	238707009	238707095	2371	2	1
2	239039032	239040084	2375	2	0
2	239148616	239148894	2379	0	3
2	239335284	239335559	2382	0	3
2	241185154	241185324	2391	4	0
2	241497266	241497492	2394	0	2
2	241507374	241507645	2397	0	1
2	241721737	241722443	2404	3	0
10	1033865	1034522	6892	1	3
10	5931480	5932125	6922	0	8
10	6622377	6622559	6929	0	4
10	7708743	7709271	6933	0	4
10	12110977	12111277	6945	0	3
10	12391236	12392090	6950	0	7
10	14880150	14880592	6958	0	4
10	15761761	15762099	6969	0	5
10	17271896	17272090	6972	0	7
10	20104219	20105024	6977	0	5
10	23481337	23481912	6989	0	6
10	25464444	25465892	6992	0	3
10	27547669	27548061	7000	0	8
10	28034049	28034786	7004	0	5
10	30347898	30348455	7010	0	13
10	31607264	31608273	7015	1	4
10	31892341	31892768	7016	0	6
10	38737857	38739575	7032	1	2
10	42970533	42970784	7035	2	0
10	43633558	43634029	7040	0	3
10	44101867	44102279	7048	0	1
10	44501083	44501672	7051	1	0
10	44880147	44881064	7053	0	3
10	48370567	48370862	7066	4	0
10	49813244	49813474	7069	0	8
10	50818516	50819045	7075	0	2
10	50969951	50970284	7077	0	4
10	60094570	60094810	7090	0	3
10	60936731	60937047	7092	0	5
10	65224694	65225263	7105	0	3
10	73723748	73724000	7143	0	2
10	75634480	75634774	7163	0	2
10	89577834	89578164	7205	0	9
10	89623275	89623544	7209	0	5
10	94333435	94333904	7229	0	4
10	95462167	95462547	7237	0	6
10	97050308	97050911	7241	0	11
10	97050931	97051634	7242	0	5
10	98273536	98273910	7250	0	2
10	99496362	99497075	7264	1	0
10	101281353	101282103	7275	2	0
10	102106308	102107498	7285	0	5
10	102503844	102505149	7295	0	2
10	102586948	102587948	7297	0	3
10	102809923	102810188	7302	0	5
10	102986541	102986830	7312	0	3
10	102989275	102990025	7314	0	1
10	103534921	103535400	7319	0	2
10	105252949	105253563	7342	2	1
10	112289991	112290490	7356	0	2
10	112631570	112631976	7358	0	3
10	116852740	116852933	7366	0	5
10	118927685	118928235	7373	0	7
10	119304536	119304937	7380	0	6
10	119310288	119310519	7381	0	1
10	120355342	120355482	7386	0	5
10	120965896	120966541	7393	0	5
10	123368666	123368872	7402	1	0
10	124907936	124908430	7418	0	2
10	126107242	126107819	7422	0	6
10	126431398	126432502	7428	0	10
10	126489900	126490526	7431	0	3
10	126850914	126851456	7434	3	1
10	128593936	128594179	7439	0	11
10	131757636	131758661	7460	0	3
10	133795698	133796300	7472	0	3
10	134121395	134121975	7490	0	11
10	134350841	134351431	7498	0	2
10	134357776	134358420	7499	0	2
10	134572975	134573740	7513	2	0
10	134605585	134606293	7522	3	0
10	134755262	134755861	7529	1	1
10	134885740	134886025	7538	2	0
10	134893540	134893944	7539	2	1
10	134955522	134955753	7543	5	1
10	135020898	135021397	7549	3	0
10	135049821	135050305	7552	0	7
10	135050313	135051573	7553	0	6
10	135186784	135187264	7561	0	6
10	135379175	135379326	7566	2	7
18	3247809	3248190	12091	0	1
18	7567944	7568359	12104	0	8
18	18820939	18821484	12140	0	5
18	21594014	21594443	12156	0	8
18	22006586	22007037	12161	0	1
18	31020556	31020914	12170	0	5
18	33552202	33552580	12180	0	9
18	43547283	43547596	12191	0	6
18	45936280	45937259	12208	0	3
18	57567052	57567501	12243	0	11
18	60382401	60382679	12248	0	3
18	67955740	67956020	12261	0	8
18	74153483	74154945	12271	3	0
18	78004675	78005314	12302	0	4
4	905207	905562	3195	4	0
4	1027126	1027983	3208	0	1
4	1047281	1049921	3211	2	1
4	1993350	1993659	3246	1	0
4	2043035	2043580	3248	0	4
4	2061821	2062458	3251	0	5
4	2341370	2341514	3256	3	0
4	2936088	2936469	3267	0	1
4	3534273	3534718	3283	0	5
4	5889098	5890183	3305	0	10
4	5892053	5892363	3306	0	4
4	11370236	11370814	3340	2	0
4	13549571	13549686	3348	0	3
4	18023722	18023995	3363	0	4
4	25864841	25865646	3374	0	5
4	40058188	40058450	3393	0	6
4	41869201	41869610	3402	0	2
4	41992264	41992725	3406	0	4
4	47916193	47916868	3415	0	5
4	52904692	52904880	3426	0	4
4	71553933	71554562	3450	0	5
4	71705084	71705324	3452	0	10
4	77996991	77997279	3474	0	8
4	80993694	80994365	3479	0	4
4	81952313	81952657	3485	0	5
4	85418199	85418906	3501	1	2
4	90758664	90758922	3513	0	2
4	93226245	93226825	3514	0	4
4	99182147	99182421	3520	0	5
4	128651388	128652146	3581	3	0
4	129209454	129209717	3586	0	4
4	132896361	132896629	3588	4	0
4	139936799	139936971	3593	0	4
4	140477235	140478133	3598	0	5
4	141445123	141445530	3604	0	6
4	146100881	146100982	3615	0	1
4	146540135	146540649	3619	0	3
4	148653150	148653937	3624	0	5
4	152329833	152330854	3627	0	5
4	155547993	155548310	3641	0	6
4	170678972	170679191	3664	0	3
4	174429649	174430166	3670	0	4
4	180979961	180980709	3676	0	7
4	183727586	183728133	3681	0	4
4	183838736	183838847	3683	0	2
4	186064267	186064891	3698	0	9
4	187645915	187646445	3706	0	2
4	188916709	188916874	3709	1	5
4	189552244	189552767	3710	2	0
4	189602142	189602577	3711	2	1
8	216357	216797	6203	3	0
8	356643	357432	6205	0	10
8	637654	638417	6206	0	7
8	876825	877093	6210	2	0
8	1196850	1198995	6216	1	0
8	1790530	1791000	6227	1	0
8	6263678	6264431	6232	0	1
8	8860392	8860643	6238	0	3
8	9762687	9763193	6242	1	9
8	10872819	10874280	6249	0	5
8	13133743	13134215	6264	0	12
8	17270625	17271089	6267	0	9
8	19095015	19095344	6273	1	0
8	22102528	22102982	6280	0	9
8	22436402	22436617	6287	0	2
8	22462332	22462618	6289	0	4
8	22548227	22548935	6291	2	0
8	23428666	23429238	6297	3	0
8	26435213	26435325	6310	1	11
8	30890481	30890737	6332	0	4
8	38831543	38832209	6359	0	2
8	53477663	53478197	6397	0	4
8	59465622	59465892	6417	0	5
8	63951076	63952125	6426	0	4
8	67025419	67026299	6436	0	4
8	67089207	67089616	6437	0	6
8	72755813	72756709	6455	0	6
8	87354786	87354828	6493	0	7
8	101322624	101322806	6532	0	1
8	103819094	103819581	6542	0	2
8	105235319	105236137	6551	0	2
8	110987858	110988255	6562	1	3
8	120867571	120868284	6571	0	4
8	124552613	124553527	6581	0	4
8	126442294	126442909	6590	0	5
8	144373353	144373402	6651	0	5
8	144640224	144640455	6670	0	1
8	144815939	144816154	6682	0	7
8	144821907	144822597	6684	0	14
8	145103550	145104435	6702	0	5
8	145149275	145150063	6706	0	7
8	145158870	145159380	6707	0	8
8	145163051	145164408	6709	9	0
8	145180565	145180951	6711	5	0
8	145560435	145561446	6716	0	4
8	145598253	145598543	6718	0	4
8	146228398	146228554	6757	0	5
14	21538246	21538744	9531	0	9
14	21851876	21852221	9532	0	4
14	24036378	24036737	9551	0	3
14	24046356	24046773	9552	0	5
14	24664805	24665286	9558	1	3
14	37053135	37053606	9597	1	7
14	63511899	63512759	9685	0	1
14	65170699	65171270	9693	0	5
14	65569243	65569905	9700	1	3
14	74253946	74254244	9735	0	2
14	74705905	74707043	9739	0	3
14	78082731	78082906	9772	0	5
14	78082914	78083316	9773	0	1
14	90168038	90168375	9794	0	3
14	90526912	90527739	9795	0	8
14	93651315	93651535	9812	0	8
14	96152464	96152682	9834	1	0
14	96180359	96180841	9835	1	2
14	96829139	96829715	9839	0	10
14	96858380	96858656	9842	0	6
14	97058964	97059550	9844	0	16
14	97684711	97685400	9847	0	7
14	102552932	102553576	9883	0	10
14	103010694	103010972	9893	0	3
14	104314355	104314646	9908	0	6
14	104583669	104584053	9913	2	3
14	104641364	104642430	9917	4	0
14	105780389	105780743	9946	0	8
14	105940969	105941338	9951	0	13
14	105952748	105953580	9953	0	5
14	105956896	105957754	9954	0	6
12	1799893	1800612	8472	0	1
12	6677445	6677707	8510	1	3
12	7052390	7052709	8518	0	2
12	13197255	13197733	8555	0	3
12	22094177	22094708	8568	0	7
12	27166869	27167666	8584	0	12
12	27396999	27397209	8585	0	7
12	34488483	34489348	8605	1	0
12	34494587	34495951	8606	2	0
12	50236606	50236904	8674	0	2
12	52300763	52301054	8697	0	3
12	52416875	52417696	8699	0	1
12	53447843	53448928	8713	1	0
12	53661951	53662543	8718	0	6
12	54387876	54388200	8733	0	2
12	54394065	54394300	8735	0	8
12	54784818	54785069	8744	0	2
12	56101288	56101678	8750	0	3
12	57081864	57082215	8772	0	1
12	57521873	57522467	8777	0	3
12	57985041	57985698	8794	0	9
12	58240436	58240907	8802	0	4
12	62997256	62997645	8808	1	9
12	63328531	63329125	8809	0	4
12	66563505	66563751	8822	0	3
12	79198045	79198499	8855	1	0
12	88535736	88536099	8868	0	3
12	96184350	96184748	8890	0	7
12	104234391	104234781	8919	0	5
12	106979591	106980260	8934	0	4
12	108732823	108733381	8944	0	5
12	109162275	109162471	8947	0	2
12	110152155	110152756	8954	0	2
12	113796096	113796431	8990	0	5
12	114075851	114076322	8995	0	8
12	114885259	114885651	9002	1	1
12	117627283	117627963	9016	0	9
12	118574340	118574783	9021	0	1
12	122459733	122460174	9058	0	5
12	124155354	124156169	9084	0	1
12	125509585	125509984	9101	8	1
12	125670133	125670719	9103	0	1
12	130876484	130878190	9118	1	0
12	131588848	131589208	9123	1	0
12	132824153	132824506	9145	4	0
12	132895888	132896465	9155	0	2
12	132973701	132974657	9162	0	3
12	132976828	132977159	9163	0	2
12	133102229	133102602	9176	4	0
12	133126986	133128028	9177	0	1
19	295123	295744	12305	0	5
19	463858	464083	12308	3	0
19	708398	709111	12324	0	4
19	847993	848115	12329	0	2
19	1010205	1011027	12342	3	0
19	1117096	1117551	12350	1	1
19	1168639	1169197	12354	2	1
19	1315619	1316090	12369	0	10
19	1387609	1388076	12374	1	0
19	1812046	1812342	12386	0	2
19	1818489	1818903	12389	2	0
19	1904992	1905384	12393	0	1
19	2250868	2251186	12411	0	5
19	2290869	2291697	12417	4	0
19	2424102	2424951	12421	5	0
19	2456658	2457370	12423	0	11
19	2613998	2614124	12429	0	4
19	3285928	3286167	12448	0	3
19	3455865	3456684	12453	4	0
19	3481589	3482046	12455	1	0
19	3506274	3506640	12456	0	8
19	3606932	3607837	12462	0	2
19	3687990	3688937	12463	0	4
19	3810179	3811193	12470	1	0
19	4669945	4670599	12493	0	1
19	4909453	4909681	12500	0	6
19	5568080	5568346	12510	0	6
19	5829066	5829464	12519	0	3
19	5866410	5867681	12522	2	1
19	10828721	10828901	12610	0	5
19	12902438	12903070	12649	0	7
19	13397502	13397763	12663	1	0
19	13858258	13858801	12666	0	2
19	17357416	17357769	12719	0	1
19	17631812	17632018	12731	2	0
19	17837462	17838456	12737	6	0
19	18118742	18119215	12745	0	5
19	18539707	18540153	12757	0	2
19	18771110	18771427	12765	3	0
19	21541772	21542125	12797	0	2
19	22034447	22034885	12802	0	6
19	23577939	23578291	12805	0	4
19	31640558	31640710	12821	3	0
19	33165415	33165659	12828	0	8
19	36631012	36631359	12887	0	2
19	37095757	37096474	12894	0	5
19	37568977	37569483	12900	0	1
19	38713189	38713420	12911	0	1
19	38806489	38806873	12915	0	2
19	39109529	39110024	12921	0	3
19	40889863	40890370	12950	3	0
19	46233961	46234316	13025	0	3
19	47016849	47017204	13040	0	5
19	47524300	47525169	13050	4	6
19	48111271	48111627	13060	0	3
19	48894745	48895107	13066	0	4
19	49340431	49340608	13084	0	1
19	49553490	49553947	13089	4	0
19	49559518	49559984	13090	0	10
19	51142388	51143641	13133	2	0
19	53635662	53636382	13165	0	3
19	55997698	55998185	13206	7	0
19	58962976	58963137	13265	0	5
19	58978030	58978608	13267	0	1
7	834246	834835	5375	3	1
7	959592	960468	5381	2	0
7	962349	963774	5382	0	2
7	1154936	1157394	5393	3	0
7	1250756	1251031	5400	3	2
7	1515488	1516670	5420	1	0
7	1967771	1968079	5451	2	0
7	2106108	2106928	5457	1	0
7	2774474	2774674	5477	0	2
7	5521265	5521843	5512	1	0
7	5647194	5648055	5521	0	1
7	12726463	12726943	5546	0	2
7	23338921	23339449	5566	0	5
7	26191703	26192056	5575	0	6
7	26241055	26241510	5576	0	6
7	27135563	27136067	5581	0	2
7	27178828	27179331	5588	1	0
7	27197572	27197926	5597	0	2
7	31232639	31232867	5623	2	2
7	35293451	35293814	5633	0	5
7	43798511	43798747	5657	0	3
7	45196958	45197536	5681	0	6
7	53286895	53287162	5699	0	5
7	55808729	55809130	5705	3	0
7	62514516	62514796	5716	3	4
7	73097200	73097506	5751	0	8
7	73152745	73153299	5755	0	1
7	73184416	73185109	5757	0	4
7	73417188	73417525	5759	0	1
7	75616470	75618372	5773	1	0
7	75700957	75701923	5777	3	1
7	75947586	75947969	5781	0	3
7	82791795	82792382	5799	0	8
7	87257614	87258426	5808	0	3
7	89874332	89874514	5819	0	4
7	90893647	90893961	5822	0	4
7	94285133	94285396	5839	0	3
7	95025796	95025998	5841	0	2
7	95401780	95402458	5843	0	2
7	97601573	97601750	5850	0	3
7	97881535	97881730	5852	0	12
7	100318055	100318424	5899	0	3
7	103629542	103630276	5932	0	4
7	105925753	105926287	5945	0	2
7	113726145	113727004	5961	1	7
7	116139391	116139952	5963	0	2
7	129709917	129710629	6009	0	10
7	130080937	130081157	6013	0	1
7	131242618	131243004	6025	0	1
7	131630175	131630726	6026	0	4
7	139208686	139209055	6046	2	1
7	142494251	142494627	6058	0	6
7	145813110	145813507	6071	0	8
7	150676237	150676604	6102	0	9
7	157406032	157406760	6166	2	0
7	157568236	157568449	6172	3	0
7	157605385	157606014	6173	3	0
7	157691376	157691683	6177	1	0
7	157951267	157951963	6180	4	0
7	158750238	158750666	6198	0	4
7	158823799	158824241	6200	1	0
16	340863	341517	10416	1	0
16	679347	680018	10431	1	0
16	837856	838296	10448	0	6
16	867318	867695	10451	11	1
16	896546	897317	10453	2	0
16	1080324	1081176	10465	1	0
16	1129717	1130448	10469	1	0
16	1143516	1144015	10471	2	4
16	1199524	1200341	10475	3	0
16	1310419	1311132	10484	4	1
16	1514496	1515535	10497	7	0
16	1574539	1575109	10501	2	1
16	1823280	1823626	10510	0	7
16	1832862	1833132	10512	0	7
16	1961852	1962256	10518	2	1
16	2245513	2246262	10536	0	1
16	2908835	2909119	10558	0	2
16	3096551	3096894	10568	0	3
16	3232931	3234021	10572	0	5
16	4321202	4321659	10591	0	2
16	4421445	4421853	10598	0	4
16	11680009	11680515	10633	1	7
16	11836020	11836642	10636	1	9
16	12354512	12355945	10640	5	0
16	12997463	12997649	10643	0	3
16	14164944	14165410	10644	0	2
16	15069256	15069712	10648	0	6
16	22217378	22218117	10672	0	1
16	30022198	30022807	10728	0	9
16	30102139	30103001	10732	0	2
16	30572702	30573626	10745	0	8
16	30968847	30969554	10761	1	11
16	31469753	31470227	10771	0	5
16	34208415	34209169	10784	3	1
16	56659281	56659646	10834	0	6
16	66613127	66613296	10865	0	3
16	66878196	66879019	10869	0	2
16	66969290	66969644	10875	2	0
16	67850523	67850815	10891	0	3
16	68278597	68279426	10902	0	2
16	68676215	68676892	10906	0	6
16	68679064	68680182	10907	0	4
16	68770944	68771520	10908	0	3
16	74401361	74402033	10935	0	4
16	84178024	84178692	10972	0	2
16	85470249	85470679	10986	3	0
16	85684468	85685188	10995	2	0
16	86011977	86012559	10999	0	3
16	86231781	86232063	11001	1	0
16	86531253	86532269	11004	0	1
16	86601075	86601599	11013	0	6
16	88709475	88710042	11051	3	0
16	88769741	88770187	11057	0	2
16	88826341	88826633	11061	3	1
16	88993548	88994420	11072	4	0
16	89268442	89269165	11081	0	4
16	89307401	89307968	11083	0	2
16	89445433	89445551	11088	4	0
3	5229822	5230352	2445	0	3
3	9791285	9791755	2453	0	3
3	14166091	14166480	2498	0	5
3	23958531	23958916	2515	1	4
3	23986660	23987246	2516	0	9
3	27762424	27763482	2529	0	3
3	33138084	33139482	2542	0	5
3	37493092	37493610	2552	0	9
3	38071166	38071460	2557	0	4
3	38080673	38081163	2558	0	6
3	38537731	38538228	2562	0	4
3	39148913	39149516	2566	0	5
3	39850960	39851354	2568	0	6
3	43020719	43021112	2584	0	2
3	44379424	44380144	2590	0	9
3	44596656	44596929	2591	0	5
3	47517639	47517874	2628	0	1
3	47554573	47555168	2629	0	3
3	47887513	47888098	2636	2	1
3	48470957	48471339	2641	1	7
3	48672943	48673086	2646	0	1
3	49157769	49158244	2663	0	2
3	49700371	49700766	2677	1	0
3	50396971	50397111	2706	0	3
3	51975845	51976960	2719	0	1
3	52008802	52009218	2721	0	8
3	53880563	53880871	2749	0	5
3	56502607	56502813	2756	0	3
3	56835962	56836299	2760	0	6
3	57678398	57679096	2767	0	7
3	58108837	58109347	2768	3	0
3	62359155	62359525	2777	2	4
3	62362619	62363120	2778	0	1
3	69591614	69591948	2790	0	4
3	87039536	87039899	2808	0	4
3	87275873	87276467	2811	0	3
3	97483395	97483836	2818	0	3
3	113233801	113234509	2853	0	4
3	123167441	123167789	2881	0	4
3	125677914	125678731	2892	4	0
3	127056919	127057148	2900	1	0
3	133614710	133614851	2941	0	2
3	137833970	137834774	2959	0	6
3	138668457	138669465	2971	0	4
3	140770432	140770874	2978	1	4
3	141944408	141944889	2984	0	4
3	148847215	148847574	3009	0	2
3	160939141	160939368	3047	0	3
3	167967365	167968025	3053	0	6
3	170075380	170075843	3059	0	7
3	180546012	180546688	3086	1	0
3	184279621	184279758	3103	0	1
3	185825887	185826555	3111	0	3
3	186490653	186490789	3116	0	1
3	192126528	192127569	3127	0	1
3	194790102	194791112	3142	3	0
3	195163810	195164013	3144	0	4
15	20563661	20564207	9963	2	0
15	27111911	27112386	9987	0	11
15	28339806	28340221	9991	0	3
15	35087616	35087834	10014	1	6
15	38544401	38544633	10026	0	6
15	45458936	45459498	10086	0	11
15	55700549	55700707	10127	0	7
15	59225593	59225978	10144	0	6
15	64454751	64455005	10163	0	1
15	65476832	65477778	10172	0	5
15	65823065	65823538	10179	0	3
15	69452943	69453774	10202	0	1
15	71184340	71185372	10209	0	4
15	72490361	72490635	10211	2	1
15	75019203	75019375	10235	2	0
15	75628126	75628392	10245	0	5
15	77320211	77320454	10254	4	0
15	77835507	77835900	10256	0	1
15	80445259	80445500	10280	0	5
15	81294286	81295045	10285	0	2
15	83621404	83621714	10297	0	6
15	84322412	84322992	10307	0	5
15	85176788	85177392	10310	0	10
15	85360620	85360973	10313	0	4
15	89959924	89960206	10329	0	3
15	90118797	90118880	10331	0	8
15	91260101	91260732	10349	0	1
15	91537389	91538133	10357	0	3
15	96873280	96874366	10373	0	6
15	100273106	100273574	10390	0	6
15	101845468	101845633	10406	4	0
9	34523224	34523557	6774	0	4
9	86152538	86153645	6786	0	10
9	86535984	86536576	6787	0	1
9	102861017	102861617	6808	0	6
9	107689955	107690722	6809	0	4
9	127533274	127534021	6830	0	2
9	132935362	132935984	6845	0	4
9	136038665	136039150	6853	0	6
9	136243407	136243741	6855	0	8
5	1108315	1108589	3747	0	1
5	1289121	1291878	3764	2	0
5	1634130	1634916	3776	1	1
5	2738864	2739651	3797	0	6
5	3187972	3188364	3799	5	0
5	34656625	34657270	3857	0	6
5	43557310	43557588	3892	0	2
5	45695561	45696050	3893	0	1
5	49736794	49737211	3894	0	4
5	68664901	68665272	3947	0	10
5	72251245	72252099	3958	0	5
5	76114807	76116036	3976	0	2
5	77655841	77656268	3983	0	6
5	79865562	79866208	3994	0	1
5	85913588	85914223	4003	0	3
5	102594297	102594790	4028	0	8
5	108084571	108085035	4031	0	5
5	110074645	110074771	4034	0	2
5	110847930	110848298	4037	0	5
5	115908117	115909220	4050	0	2
5	121187482	121187823	4053	6	0
5	127872739	127873573	4073	0	6
5	130970734	130970909	4080	0	8
5	131630066	131630205	4091	0	2
5	131832444	131832876	4095	0	1
5	134363111	134364026	4118	0	5
5	134662570	134663020	4121	1	0
5	134824433	134824673	4123	0	2
5	137368787	137369199	4128	0	2
5	137593439	137593712	4130	2	0
5	138088968	138089338	4139	0	3
5	139927007	139927351	4152	0	4
5	140700121	140700310	4168	0	6
5	140787474	140787796	4173	0	6
5	140857733	140858106	4182	0	1
5	141392603	141392901	4193	0	1
5	146257356	146258245	4203	0	7
5	148737367	148738023	4213	0	6
5	153826153	153826722	4239	0	2
5	172175551	172175908	4280	4	0
5	172197844	172198211	4282	0	22
5	174871190	174871749	4295	0	10
5	176729998	176730789	4326	0	12
5	176734633	176735342	4327	1	0
5	176931151	176931639	4334	4	0
5	178487364	178487499	4353	0	2
5	178593672	178594311	4355	0	3
5	178771329	178771824	4358	0	8
5	179247663	179248391	4373	0	3
5	179635632	179636027	4380	0	2
1	1019840	1020446	20	4	0
1	1115083	1115673	38	1	0
1	1117473	1117842	39	1	0
1	1850217	1850901	93	0	7
1	2025355	2026187	100	2	0
1	2040998	2041944	102	5	0
1	2537209	2538825	125	1	0
1	2574163	2575389	128	1	2
1	2847086	2847286	131	1	0
1	2984415	2985466	134	0	4
1	2987221	2987726	135	0	10
1	3037840	3038930	139	2	0
1	3056465	3056738	140	1	0
1	3128169	3128668	142	2	0
1	3342108	3342826	154	6	0
1	3568171	3569166	168	0	2
1	6304286	6304962	194	0	1
1	6526055	6526196	202	0	2
1	6550732	6551184	204	0	4
1	6639718	6640326	208	2	2
1	6673242	6674002	209	0	11
1	6845023	6845629	210	0	4
1	8086573	8086933	222	2	6
1	8378356	8378593	224	0	1
1	10057866	10058557	249	0	4
1	10732049	10732540	259	1	0
1	13910667	13910804	287	0	5
1	15480168	15480431	295	0	5
1	15850526	15850837	296	0	7
1	16563137	16563752	308	0	3
1	17025723	17026947	314	0	1
1	18436552	18437430	324	0	5
1	18959241	18959955	325	0	6
1	19991667	19991844	336	0	3
1	20960148	20960439	344	0	11
1	21671245	21672293	352	0	14
1	23751000	23751428	370	0	10
1	26146239	26147164	399	0	3
1	26503847	26504045	406	3	0
1	27682908	27683500	427	3	1
1	29189774	29189945	455	0	3
1	29450507	29451263	458	0	7
1	32226152	32226457	473	0	3
1	33430201	33430584	494	0	7
1	35325189	35325511	507	0	7
1	36106715	36107259	511	0	4
1	37500338	37500514	523	0	2
1	39044145	39044526	543	0	5
1	39269740	39270148	545	1	7
1	39407394	39407768	549	1	0
1	39457174	39457429	551	0	8
1	39874611	39875072	553	0	18
1	40254656	40255139	559	0	9
1	40367538	40368197	561	0	5
1	42921942	42922612	585	0	3
1	43389626	43389876	593	0	3
1	44412227	44412495	614	0	6
1	59369523	59369849	707	0	4
1	63783255	63783601	719	0	8
1	65613263	65613499	730	0	10
1	65614039	65614696	731	0	2
1	91190946	91191295	794	0	5
1	92952461	92952561	807	0	4
1	95392244	95392881	825	0	9
1	110162485	110162833	863	0	5
1	110527669	110528130	867	0	6
1	110753673	110754870	870	2	4
1	112533123	112533672	887	0	1
1	113050970	113052290	890	0	1
1	114354310	114354830	903	0	3
1	115212648	115212808	911	0	6
1	117503747	117504151	925	1	0
1	120838163	120839096	937	0	1
1	150241082	150241570	968	0	5
1	150551015	150551936	973	0	5
1	150946867	150947740	975	0	7
1	151810224	151810711	986	1	2
1	153631177	153631683	1001	0	2
1	155034432	155035387	1031	1	3
1	155100102	155100316	1035	0	5
1	155108142	155108461	1036	0	9
1	155164597	155164921	1038	0	2
1	155239301	155239465	1041	3	0
1	155829184	155829408	1048	0	1
1	155947796	155948346	1050	0	9
1	156163899	156164050	1054	0	5
1	156470760	156471245	1064	0	6
1	167408459	167409103	1113	0	4
1	167690863	167691402	1116	0	7
1	170634145	170634930	1130	0	2
1	171454582	171455465	1131	0	2
1	171750459	171750802	1132	0	4
1	178062729	178063676	1145	0	3
1	178995093	178995155	1148	0	8
1	179555627	179556048	1153	4	0
1	180123607	180123990	1155	0	7
1	182991805	182992876	1169	0	2
1	200638748	200639359	1196	0	1
1	200841571	200842256	1198	2	1
1	201368710	201368855	1202	1	5
1	201979533	201979799	1211	5	0
1	202927063	202927541	1221	0	15
1	202936429	202936939	1223	0	5
1	203765106	203765480	1230	0	2
1	208417776	208418036	1257	0	1
1	211307178	211307556	1266	0	3
1	211432027	211432975	1268	0	3
1	213031418	213031936	1278	0	3
1	220101611	220101796	1305	0	3
1	220267342	220267869	1306	0	6
1	224622324	224622781	1335	0	6
1	226271284	226271858	1346	0	2
1	226374314	226374531	1348	0	1
1	226925483	226926425	1357	0	4
1	227506504	227506729	1363	0	2
1	228225443	228225768	1374	0	4
1	228327423	228327746	1380	0	3
1	228466473	228466818	1388	2	0
1	230202848	230203322	1404	0	5
1	231114392	231114725	1407	0	3
1	241520147	241520621	1445	0	5
1	241587467	241587863	1446	0	3
1	244816497	244817003	1458	0	4
1	245318065	245318351	1463	0	6
1	247495496	247496163	1475	0	7
13	20805380	20806073	9204	1	2
13	20806183	20806636	9205	0	5
13	20875570	20876251	9207	1	8
13	21893281	21893733	9213	1	1
13	25319906	25320632	9231	0	3
13	28542284	28542945	9257	0	8
13	28674680	28675050	9260	0	5
13	29293154	29293449	9265	0	3
13	37493807	37494690	9294	0	10
13	38443634	38444264	9296	0	2
13	45914644	45915630	9320	0	3
13	73355806	73356266	9373	0	4
13	77460370	77460735	9382	0	9
13	99404994	99405145	9420	0	5
13	100548364	100548877	9429	7	2
13	100641243	100642118	9435	0	2
13	103451823	103452623	9448	0	6
13	107187153	107187553	9451	0	2
