1	10895803	10896155	262
1	11119581	11120279	263
1	11159620	11159868	264
1	11322259	11322898	265
1	11333279	11333530	266
1	11538725	11539156	267
1	11724169	11724521	268
1	11741349	11741636	269
1	11741651	11741715	270
1	11751279	11751630	271
1	11751904	11752448	272
1	11865291	11865881	273
1	11866095	11866470	274
1	11918767	11919189	275
1	11994601	11995029	276
1	12040222	12040579	277
1	12078724	12079030	278
1	12079260	12080057	279
1	12226815	12227301	280
1	12227417	12227919	281
1	12251668	12251956	282
1	12655902	12656354	283
1	12678017	12678436	284
1	13840106	13840651	285
1	13881129	13881579	286
1	13910667	13910804	287
1	14026510	14026628	288
1	14075725	14075975	289
1	14113172	14113233	290
1	14924766	14925335	291
1	14925424	14925630	292
1	15250189	15250687	293
1	15478982	15479094	294
1	15480168	15480431	295
1	15850526	15850837	296
1	15910939	15911166	297
1	16010331	16010731	298
1	16060480	16060707	299
1	16084493	16084842	300
1	16173753	16174299	301
1	16174492	16174700	302
1	16258280	16258606	303
1	16269931	16270776	304
1	16302102	16302432	305
1	16302457	16302606	306
1	16482232	16482650	307
1	16563137	16563752	308
1	16693479	16693630	309
1	16767075	16767595	310
1	16810636	16810831	311
1	16825848	16826989	312
1	16970920	16971415	313
1	17025723	17026947	314
1	17051629	17051844	315
1	17198497	17198877	316
1	17380480	17380652	317
1	17380661	17381623	318
1	17763943	17764202	319
1	17764687	17765734	320
1	17766062	17766286	321
1	17846678	17846921	322
1	17865625	17865892	323
1	18436552	18437430	324
1	18959241	18959955	325
1	18972901	18973294	326
1	19181278	19181429	327
1	19209627	19210122	328
1	19228963	19229710	329
1	19282942	19283504	330
1	19600561	19600940	331
1	19615196	19615609	332
1	19812285	19812492	333
1	19923215	19923630	334
1	19971709	19972046	335
1	19991667	19991844	336
1	20005624	20005863	337
1	20126043	20126244	338
1	20208620	20208856	339
1	20669680	20670016	340
1	20813377	20813665	341
1	20834429	20834611	342
1	20959812	20959978	343
1	20960148	20960439	344
1	20987331	20988221	345
1	21043462	21044246	346
1	21044265	21044769	347
1	21058525	21059173	348
1	21059189	21059496	349
1	21113562	21113928	350
1	21503185	21503460	351
1	21671245	21672293	352
1	21835653	21835791	353
1	21877537	21877780	354
1	21930016	21930361	355
1	21966257	21966544	356
1	21996283	21996458	357
1	22141231	22141511	358
1	22149781	22150262	359
1	22182005	22182342	360
1	22191271	22191536	361
1	22213837	22214100	362
1	22263523	22264006	363
1	22469924	22470388	364
1	22778237	22778851	365
1	23036738	23037093	366
1	23345818	23346622	367
1	23670728	23671285	368
1	23694876	23695007	369
1	23751000	23751428	370
1	23763738	23764016	371
1	23857049	23857593	372
1	23857598	23858052	373
1	23880679	23881498	374
1	23885841	23886190	375
1	24018063	24018280	376
1	24069549	24070054	377
1	24117398	24117566	378
1	24127053	24127490	379
1	24127499	24128031	380
1	24194296	24194746	381
1	24195094	24195468	382
1	24229150	24229785	383
1	24285799	24286132	384
1	24286151	24286365	385
1	24513636	24514251	386
1	24645853	24646141	387
1	24828938	24829257	388
1	24829376	24829876	389
1	25071609	25071963	390
1	25228546	25229046	391
1	25256419	25257320	392
1	25257823	25258263	393
1	25558575	25559067	394
1	25573138	25573562	395
1	25756559	25757824	396
1	25870003	25870297	397
1	25943739	25944019	398
1	26146239	26147164	399
1	26185997	26186218	400
1	26233478	26233595	401
1	26249206	26249807	402
1	26437600	26438306	403
1	26487996	26488372	404
1	26496357	26496454	405
1	26503847	26504045	406
1	26560510	26560602	407
1	26606840	26606960	408
1	26686564	26686904	409
1	26736601	26737115	410
1	26737147	26737356	411
1	26758671	26758823	412
1	26827041	26827477	413
1	27021644	27022018	414
1	27113989	27114807	415
1	27191573	27191949	416
1	27216447	27216785	417
1	27226529	27227108	418
1	27248333	27248590	419
1	27286283	27286699	420
1	27286766	27287176	421
1	27320874	27321168	422
1	27339396	27339588	423
1	27560796	27560974	424
1	27648454	27648932	425
1	27677590	27678065	426
1	27682908	27683500	427
1	27687140	27687694	428
1	27693069	27693781	429
1	27709004	27709751	430
1	27709765	27709844	431
1	27718916	27719103	432
1	27816447	27816822	433
1	27874821	27876697	434
1	27877440	27878411	435
1	27902509	27902878	436
1	27961614	27961902	437
1	28157549	28157786	438
1	28199032	28199701	439
1	28285723	28286571	440
1	28414998	28415266	441
1	28559402	28559514	442
1	28573523	28573927	443
1	28586821	28587269	444
1	28655370	28655582	445
1	28696462	28696711	446
1	28832509	28832995	447
1	28879417	28879668	448
1	28908226	28908612	449
1	28919139	28919525	450
1	28969650	28969798	451
1	29062949	29063273	452
1	29063304	29063797	453
1	29101799	29102038	454
1	29189774	29189945	455
1	29213456	29213961	456
1	29448595	29449134	457
1	29450507	29451263	458
1	29507729	29508129	459
1	29508134	29508708	460
1	29557294	29557592	461
1	29586200	29586572	462
1	31157928	31158446	463
1	31191938	31192172	464
1	31381578	31381815	465
1	31538615	31538842	466
1	31654348	31654620	467
1	31845935	31845990	468
1	31885850	31886010	469
1	32054682	32055471	470
1	32083471	32083781	471
1	32208537	32208998	472
1	32226152	32226457	473
1	32230004	32230250	474
1	32253851	32254213	475
1	32479380	32479722	476
1	32538313	32538746	477
1	32573813	32574463	478
1	32645271	32645641	479
1	32666035	32666231	480
1	32666244	32666480	481
1	32671452	32671763	482
1	32687798	32688038	483
1	32741313	32741632	484
1	32757468	32757855	485
1	32801889	32802369	486
1	32827671	32828104	487
1	32859538	32860116	488
1	33219526	33219619	489
1	33231244	33231761	490
1	33282693	33282995	491
1	33283612	33284103	492
1	33429666	33430194	493
1	33430201	33430584	494
1	33516440	33516710	495
1	33546151	33546808	496
1	33625272	33625489	497
1	33646873	33647537	498
1	33721987	33722150	499
1	33938000	33938449	500
1	34090467	34090813	501
1	34630141	34630601	502
1	34630609	34630847	503
1	34632459	34632657	504
1	34642345	34642833	505
1	35324774	35325182	506
1	35325189	35325511	507
1	35351196	35351744	508
1	35658075	35658292	509
1	35734240	35734410	510
1	36106715	36107259	511
1	36108166	36108322	512
1	36235330	36235527	513
1	36396701	36397221	514
1	36614637	36615409	515
1	36641661	36642136	516
1	36644005	36644469	517
1	36771573	36771830	518
1	36772574	36772758	519
1	36788215	36788918	520
1	36863496	36863691	521
1	36915812	36916295	522
1	37500338	37500514	523
1	37940085	37940377	524
1	37980309	37980563	525
1	38019793	38019920	526
1	38022384	38022649	527
1	38099678	38100408	528
1	38100674	38100862	529
1	38259160	38259489	530
1	38273210	38273659	531
1	38273733	38274195	532
1	38274212	38274377	533
1	38325022	38325671	534
1	38397304	38397806	535
1	38455681	38455756	536
1	38455768	38456368	537
1	38470501	38470839	538
1	38471336	38471571	539
1	38478395	38478619	540
1	38511999	38512340	541
1	38512379	38512650	542
1	39044145	39044526	543
1	39249433	39249732	544
1	39269740	39270148	545
1	39325044	39325426	546
1	39338480	39339085	547
1	39339090	39339281	548
1	39407394	39407768	549
1	39456695	39456827	550
1	39457174	39457429	551
1	39546640	39547326	552
1	39874611	39875072	553
1	39956550	39956860	554
1	39956873	39957315	555
1	39957337	39957483	556
1	40137731	40137986	557
1	40156992	40157220	558
1	40254656	40255139	559
1	40348968	40349501	560
1	40367538	40368197	561
1	40420654	40420840	562
1	40505377	40506117	563
1	40626939	40627126	564
1	40627437	40627834	565
1	40723434	40723654	566
1	40723935	40724102	567
1	40769626	40770035	568
1	40782558	40783035	569
1	40974057	40974214	570
1	40974518	40974933	571
1	40997161	40997425	572
1	41119870	41120097	573
1	41131185	41131469	574
1	41249479	41249619	575
1	41249954	41250218	576
1	41349796	41350214	577
1	41444479	41444711	578
1	41827787	41828163	579
1	41961851	41962263	580
1	41981799	41982482	581
1	42127230	42127923	582
1	42501491	42501890	583
1	42800974	42801086	584
1	42921942	42922612	585
1	42928807	42929252	586
1	43232839	43233244	587
1	43282762	43283112	588
1	43295998	43296627	589
1	43312265	43312643	590
1	43316819	43317415	591
1	43353149	43353687	592
1	43389626	43389876	593
1	43390125	43390537	594
1	43423875	43424411	595
1	43424417	43424693	596
1	43424700	43424849	597
1	43472570	43473377	598
1	43613173	43613497	599
1	43638006	43638337	600
1	43824422	43824651	601
1	43832734	43833045	602
1	43833527	43833752	603
1	43855471	43855614	604
1	43855662	43855798	605
1	43919482	43919793	606
1	44015790	44016052	607
1	44031123	44031884	608
1	44063328	44063680	609
1	44114996	44115531	610
1	44115537	44115672	611
1	44399746	44400180	612
1	44402315	44402566	613
1	44412227	44412495	614
1	44412506	44412610	615
1	44435442	44435639	616
1	44435655	44436054	617
1	44440426	44441096	618
1	44456778	44457184	619
1	44457202	44458012	620
1	44820828	44820877	621
1	44872344	44872804	622
1	44884096	44884250	623
1	45241464	45241617	624
1	45265542	45265844	625
1	45265857	45266083	626
1	45452038	45452508	627
1	45476683	45476969	628
1	45671978	45672183	629
1	45672190	45672437	630
1	45769002	45769701	631
1	45792291	45792713	632
1	45956441	45956850	633
1	45987373	45987670	634
1	46016349	46016692	635
1	46050185	46050658	636
1	46151600	46152338	637
1	46216335	46216608	638
1	46269221	46269507	639
1	46598211	46598703	640
1	46598711	46598802	641
1	46598813	46599060	642
1	46632696	46632903	643
1	46663983	46664290	644
1	46806288	46806658	645
1	46806997	46807767	646
1	46859748	46859926	647
1	46954700	46954889	648
1	47184672	47185042	649
1	47697658	47698161	650
1	47882163	47882393	651
1	47899598	47900319	652
1	47902269	47902476	653
1	47915647	47916060	654
1	47973495	47973733	655
1	47974148	47974333	656
1	47998942	47999515	657
1	48058775	48059072	658
1	48937620	48938065	659
1	50489615	50489826	660
1	50880634	50881451	661
1	50881719	50882475	662
1	50889237	50889476	663
1	50892261	50892784	664
1	50896021	50896276	665
1	51425388	51425838	666
1	51434207	51434826	667
1	51443924	51444081	668
1	52194859	52195726	669
1	52343905	52344913	670
1	52455845	52456650	671
1	52498502	52499102	672
1	52607858	52607997	673
1	52608315	52608661	674
1	52834213	52834461	675
1	53067839	53068405	676
1	53098699	53099107	677
1	53163543	53163991	678
1	53308589	53308931	679
1	53393023	53393209	680
1	53393441	53393899	681
1	53703983	53704036	682
1	53704273	53704624	683
1	53742185	53742495	684
1	53925513	53926146	685
1	54204201	54204689	686
1	54411263	54411974	687
1	54518408	54518779	688
1	54665764	54665960	689
1	54871781	54872174	690
1	55007705	55007871	691
1	55007890	55008361	692
1	55181263	55181440	693
1	55230175	55230406	694
1	55271744	55272039	695
1	55352897	55353254	696
1	55462618	55462988	697
1	55504790	55505114	698
1	57044002	57044808	699
1	57110773	57110919	700
1	59012107	59012452	701
1	59012457	59012697	702
1	59041822	59042335	703
1	59043120	59043215	704
1	59250575	59250923	705
1	59281824	59282230	706
1	59369523	59369849	707
1	59762148	59762675	708
1	60279821	60280136	709
1	60280385	60280718	710
1	60280737	60281046	711
1	61508754	61509280	712
1	61519393	61519925	713
1	61542584	61543177	714
1	61547632	61548137	715
1	62784626	62784983	716
1	62902486	62902964	717
1	63249736	63249893	718
1	63783255	63783601	719
1	63785464	63786082	720
1	63788009	63788441	721
1	63792134	63792238	722
1	63832972	63833375	723
1	63988937	63989178	724
1	64058808	64059635	725
1	64669323	64669471	726
1	64936181	64936742	727
1	65432003	65432395	728
1	65532353	65532807	729
1	65613263	65613499	730
1	65614039	65614696	731
1	65775280	65775667	732
1	65885965	65886358	733
1	65991452	65991809	734
1	66257933	66258239	735
1	67390505	67390895	736
1	67600229	67600501	737
1	68151288	68152169	738
1	68629005	68629167	739
1	68696627	68697417	740
1	70385269	70385492	741
1	70687376	70687614	742
1	70819891	70820246	743
1	70820509	70820672	744
1	71546128	71546735	745
1	72748492	72748678	746
1	74663487	74664060	747
1	75198992	75199180	748
1	75595531	75596348	749
1	76081187	76081710	750
1	76081945	76082257	751
1	76189954	76190281	752
1	76190288	76190728	753
1	77333159	77333605	754
1	77333903	77334324	755
1	77684965	77685236	756
1	77747323	77747576	757
1	78225271	78225527	758
1	78445081	78445271	759
1	78511578	78511883	760
1	82267831	82268139	761
1	82268375	82268665	762
1	84326536	84326754	763
1	84464531	84465215	764
1	84543431	84543613	765
1	84543871	84544259	766
1	84971422	84971710	767
1	84971722	84971967	768
1	84972199	84972460	769
1	85039967	85040259	770
1	85155724	85156501	771
1	85156542	85156740	772
1	85462514	85462884	773
1	85462892	85462960	774
1	85514006	85514329	775
1	85930531	85930906	776
1	85930914	85931160	777
1	86042331	86042829	778
1	86174042	86174355	779
1	87169782	87170153	780
1	87380665	87380970	781
1	87617157	87617399	782
1	87793934	87794238	783
1	87797246	87797732	784
1	89150032	89150605	785
1	89458051	89458750	786
1	89829865	89830028	787
1	89990486	89990891	788
1	90286269	90286754	789
1	90287115	90287463	790
1	90308856	90309597	791
1	90460650	90460961	792
1	91172701	91173222	793
1	91190946	91191295	794
1	91301628	91302051	795
1	91487437	91487752	796
1	91869782	91870066	797
1	91966705	91967024	798
1	92351254	92351816	799
1	92545768	92545957	800
1	92683403	92683677	801
1	92948727	92949665	802
1	92949913	92950159	803
1	92950185	92950285	804
1	92950292	92950774	805
1	92952176	92952408	806
1	92952461	92952561	807
1	93297654	93298280	808
1	93427436	93427653	809
1	93544662	93544966	810
1	93646250	93646594	811
1	93811223	93811408	812
1	93913447	93914102	813
1	94054494	94054854	814
1	94311936	94312686	815
1	94313203	94313543	816
1	94344556	94344753	817
1	94374948	94375391	818
1	94702778	94703232	819
1	94712955	94713448	820
1	94884025	94884343	821
1	95006915	95007420	822
1	95007502	95007592	823
1	95285632	95285876	824
1	95392244	95392881	825
1	95392998	95393154	826
1	95538182	95538483	827
1	95582700	95582871	828
1	95699053	95699725	829
1	97187255	97187488	830
1	98386345	98386696	831
1	99470409	99470644	832
1	100315569	100315826	833
1	100435485	100435683	834
1	100503486	100503649	835
1	100503661	100504191	836
1	100598416	100598690	837
1	100817860	100818329	838
1	101004620	101005264	839
1	101005307	101005709	840
1	101361356	101361639	841
1	101491321	101491477	842
1	101701858	101702360	843
1	106623394	106623623	844
1	107682504	107683031	845
1	108023308	108023481	846
1	108507074	108507503	847
1	108742843	108743244	848
1	109234747	109235037	849
1	109255376	109255511	850
1	109419320	109419827	851
1	109505753	109506183	852
1	109584570	109584737	853
1	109585000	109585068	854
1	109641692	109642286	855
1	109655181	109655506	856
1	109940252	109940789	857
1	109968629	109969011	858
1	109969027	109969546	859
1	110036663	110037179	860
1	110052444	110052604	861
1	110091578	110091726	862
1	110162485	110162833	863
1	110163175	110163426	864
1	110198575	110199219	865
1	110527342	110527659	866
1	110527669	110528130	867
1	110609953	110610541	868
1	110672769	110673093	869
1	110753673	110754870	870
1	111098107	111098343	871
1	111148858	111149045	872
1	111149138	111149877	873
1	111217575	111217837	874
1	111506520	111506761	875
1	111682241	111682490	876
1	111746908	111747115	877
1	111813509	111813800	878
1	111888684	111888876	879
1	111991850	111991955	880
1	112058195	112058442	881
1	112162259	112162544	882
1	112282133	112282220	883
1	112298437	112298628	884
1	112531435	112531946	885
1	112531952	112532143	886
1	112533123	112533672	887
1	112938583	112939045	888
1	113008855	113009038	889
1	113050970	113052290	890
1	113161630	113162038	891
1	113249893	113250174	892
1	113261630	113261793	893
1	113265574	113265807	894
1	113286402	113287207	895
1	113392116	113392772	896
1	113498373	113498853	897
1	113615747	113616035	898
1	113741580	113741837	899
1	113932593	113933431	900
1	113933732	113934068	901
1	114301716	114302013	902
1	114354310	114354830	903
1	114447489	114447959	904
1	114696324	114696697	905
1	114697402	114697724	906
1	114889196	114889393	907
1	115052810	115053615	908
1	115053961	115054118	909
1	115124278	115124361	910
1	115212648	115212808	911
1	115212813	115212920	912
1	115322974	115323320	913
1	115397374	115397482	914
1	115632183	115632410	915
1	115632423	115632762	916
1	115880730	115881543	917
1	116380368	116381484	918
1	116518851	116519096	919
1	116710856	116711169	920
1	116915296	116915768	921
1	117077062	117077223	922
1	117113137	117113487	923
1	117452288	117452588	924
1	117503747	117504151	925
1	117753591	117753677	926
1	118472022	118472336	927
1	118472348	118472521	928
1	119526933	119527873	929
1	119529913	119530214	930
1	119531732	119532171	931
1	119532189	119532400	932
1	119532621	119533068	933
1	119542875	119543373	934
1	119543844	119544229	935
1	120190520	120191188	936
1	120838163	120839096	937
1	120905163	120905343	938
1	121260880	121261343	939
1	142618665	142618900	940
1	143913030	143913954	941
1	144931816	144932063	942
1	145096375	145096779	943
1	145385266	145385562	944
1	145438207	145438452	945
1	145470272	145470622	946
1	145477132	145477361	947
1	145516052	145516101	948
1	145548742	145548950	949
1	145610762	145611000	950
1	146644211	146644407	951
1	146714185	146714838	952
1	147141755	147142435	953
1	148929373	148929882	954
1	149069725	149069971	955
1	149144860	149145268	956
1	149146951	149147633	957
1	149147947	149148477	958
1	149193965	149194796	959
1	149224549	149224738	960
1	149858179	149858375	961
1	149871499	149871689	962
1	149889339	149889543	963
1	149899427	149899718	964
1	150038975	150039119	965
1	150121637	150121854	966
1	150122865	150123155	967
1	150241082	150241570	968
1	150254366	150255151	969
1	150266158	150266273	970
1	150293998	150294230	971
1	150521777	150521988	972
1	150551015	150551936	973
1	150602200	150602637	974
1	150946867	150947740	975
1	150947946	150948054	976
1	151031286	151031404	977
1	151119117	151119371	978
1	151129062	151129207	979
1	151138467	151138588	980
1	151227233	151227557	981
1	151319366	151319837	982
1	151319865	151320132	983
1	151584375	151585095	984
1	151735929	151736279	985
1	151810224	151810711	986
1	151810778	151810980	987
1	151812033	151812723	988
1	151966440	151966846	989
1	151966864	151967148	990
1	152008816	152009045	991
1	152009496	152009874	992
1	152010078	152010381	993
1	152161322	152161785	994
1	152487805	152487938	995
1	152487951	152488348	996
1	153508425	153508631	997
1	153581655	153581826	998
1	153606037	153606750	999
1	153630823	153631169	1000
1	153631177	153631683	1001
1	153643085	153643558	1002
1	153650861	153651121	1003
1	153662230	153662413	1004
1	153755990	153756402	1005
1	153894941	153895347	1006
1	153895353	153895826	1007
1	153918286	153918791	1008
1	153931040	153931394	1009
1	153935917	153936346	1010
1	153939826	153939978	1011
1	153949589	153950091	1012
1	153961703	153962223	1013
1	154127198	154127558	1014
1	154154972	154155696	1015
1	154192509	154192855	1016
1	154193237	154193892	1017
1	154297991	154298887	1018
1	154377481	154378151	1019
1	154474409	154474564	1020
1	154475135	154475379	1021
1	154531085	154531724	1022
1	154539954	154540469	1023
1	154909863	154910058	1024
1	154955635	154955978	1025
1	154973677	154973984	1026
1	154976185	154976696	1027
1	155005088	155005213	1028
1	155023062	155023536	1029
1	155023848	155024312	1030
1	155034432	155035387	1031
1	155043413	155043882	1032
1	155052727	155053229	1033
1	155099250	155099365	1034
1	155100102	155100316	1035
1	155108142	155108461	1036
1	155162626	155163653	1037
1	155164597	155164921	1038
1	155225328	155225685	1039
1	155232079	155232306	1040
1	155239301	155239465	1041
1	155247163	155247400	1042
1	155293616	155294112	1043
1	155294667	155295124	1044
1	155579657	155580458	1045
1	155658816	155659048	1046
1	155715239	155716038	1047
1	155829184	155829408	1048
1	155904254	155904356	1049
1	155947796	155948346	1050
1	156046344	156046948	1051
1	156084611	156085119	1052
1	156105758	156105957	1053
1	156163899	156164050	1054
1	156182774	156183159	1055
1	156211327	156211474	1056
1	156215345	156215737	1057
1	156252497	156252756	1058
1	156338901	156339285	1059
1	156357871	156358399	1060
1	156390112	156390295	1061
1	156405339	156405643	1062
1	156470371	156470749	1063
1	156470760	156471245	1064
1	156541847	156542217	1065
1	156570522	156571538	1066
1	156646544	156647098	1067
1	156696747	156696936	1068
1	156698036	156698230	1069
1	156698247	156698501	1070
1	156721360	156721761	1071
1	156737077	156737498	1072
1	156783803	156784151	1073
1	156786549	156786687	1074
1	157948608	157949051	1075
1	158083171	158083474	1076
1	158150624	158151203	1077
1	159141545	159141919	1078
1	159824531	159825009	1079
1	159825595	159825864	1080
1	159895117	159895355	1081
1	160040080	160040647	1082
1	160068178	160068475	1083
1	160068486	160068793	1084
1	160175266	160175672	1085
1	160312807	160313082	1086
1	160370286	160370822	1087
1	161008419	161008771	1088
1	161008778	161008919	1089
1	161015648	161015871	1090
1	161049416	161049828	1091
1	161068233	161068772	1092
1	161228520	161229386	1093
1	161283788	161284391	1094
1	161369511	161370002	1095
1	161493975	161494186	1096
1	161500547	161500950	1097
1	161582303	161582618	1098
1	161719540	161719662	1099
1	161993449	161993836	1100
1	162039817	162040084	1101
1	162467736	162467975	1102
1	162531088	162531228	1103
1	163291357	163291928	1104
1	164290179	164290589	1105
1	164545635	164546165	1106
1	165414511	165414582	1107
1	165796675	165797182	1108
1	165797202	165797739	1109
1	166136144	166136472	1110
1	166845322	166845653	1111
1	167189360	167189968	1112
1	167408459	167409103	1113
1	167424562	167424988	1114
1	167599617	167599929	1115
1	167690863	167691402	1116
1	167906058	167906473	1117
1	168104996	168105399	1118
1	168148075	168148169	1119
1	168148252	168148534	1120
1	168194803	168195102	1121
1	168195176	168195677	1122
1	169075979	169076310	1123
1	169337190	169337399	1124
1	169396563	169396763	1125
1	169455033	169455277	1126
1	169764106	169764321	1127
1	169862781	169863188	1128
1	170043670	170043925	1129
1	170634145	170634930	1130
1	171454582	171455465	1131
1	171750459	171750802	1132
1	171810285	171810921	1133
1	172413094	172413317	1134
1	172501984	172502733	1135
1	173446392	173447065	1136
1	173684007	173684440	1137
1	173793700	173793956	1138
1	173991099	173991522	1139
1	174128843	174129339	1140
1	174968838	174968957	1141
1	175568147	175568721	1142
1	177133520	177133927	1143
1	177140150	177140541	1144
1	178062729	178063676	1145
1	178511577	178512563	1146
1	178693969	178694172	1147
1	178995093	178995155	1148
1	179198170	179198421	1149
1	179198910	179199134	1150
1	179262928	179263165	1151
1	179544855	179545272	1152
1	179555627	179556048	1153
1	179560700	179561105	1154
1	180123607	180123990	1155
